created_at,full_text,cleansed,case_folding,tokenized,no_stopwords,stemmed,preprocessed_text
2025-10-30 07:00:00+00:00,Deddy Corbuzier dan Sabrina Chairunnisa umumkan perceraian: 'Bukan karena pengkhianatan atau amarah'. Lantas mengapa? #ThePhraseID #deddycorbuzier #sabrinachairunnisa #cerai #artis #perceraianartis #divorce #seleb #news https://t.co/MIBPQjfdu8,Deddy Corbuzier dan Sabrina Chairunnisa umumkan perceraian Bukan karena pengkhianatan atau amarah Lantas mengapa ThePhraseID deddycorbuzier sabrinachairunnisa cerai artis perceraianartis divorce seleb news,deddy corbuzier dan sabrina chairunnisa umumkan perceraian bukan karena pengkhianatan atau amarah lantas mengapa thephraseid deddycorbuzier sabrinachairunnisa cerai artis perceraianartis divorce seleb news,"['deddy', 'corbuzier', 'dan', 'sabrina', 'chairunnisa', 'umumkan', 'perceraian', 'bukan', 'karena', 'pengkhianatan', 'atau', 'amarah', 'lantas', 'mengapa', 'thephraseid', 'deddycorbuzier', 'sabrinachairunnisa', 'cerai', 'artis', 'perceraianartis', 'divorce', 'seleb', 'news']","['umumkan', 'perceraian', 'bukan', 'pengkhianatan', 'amarah', 'lantas', 'thephraseid', 'deddycorbuzier', 'sabrinachairunnisa', 'cerai', 'artis', 'perceraianartis', 'divorce', 'seleb', 'news']","['umum', 'cerai', 'bukan', 'khianat', 'amarah', 'lantas', 'thephraseid', 'deddycorbuzier', 'sabrinachairunnisa', 'cerai', 'artis', 'perceraianartis', 'divorce', 'seleb', 'news']",umum cerai bukan khianat amarah lantas thephraseid deddycorbuzier sabrinachairunnisa cerai artis perceraianartis divorce seleb news
2025-10-30 06:55:19+00:00,@Giiselje Buset dah apa² karena purbaya apa² dimilking pake nama ini orang. Nanti ada berita dedi corbuser cerai karena purbaya,Buset dah apa karena purbaya apa dimilking pake nama ini orang Nanti ada berita dedi corbuser cerai karena purbaya,buset dah apa karena purbaya apa dimilking pake nama ini orang nanti ada berita dedi corbuser cerai karena purbaya,"['buset', 'dah', 'apa', 'karena', 'purbaya', 'apa', 'dimilking', 'pake', 'nama', 'ini', 'orang', 'nanti', 'ada', 'berita', 'dedi', 'corbuser', 'cerai', 'karena', 'purbaya']","['buset', 'purbaya', 'dimilking', 'nama', 'berita', 'dedi', 'corbuser', 'cerai', 'purbaya']","['buset', 'purbaya', 'dimilking', 'nama', 'berita', 'dedi', 'corbuser', 'cerai', 'purbaya']",buset purbaya dimilking nama berita dedi corbuser cerai purbaya
2025-10-30 06:55:10+00:00,lucu bgt pliss jangan cerai dulu https://t.co/k8xcffDm06,lucu bgt pliss jangan cerai dulu,lucu bgt pliss jangan cerai dulu,"['lucu', 'bgt', 'pliss', 'jangan', 'cerai', 'dulu']","['lucu', 'bgt', 'pliss', 'jangan', 'cerai']","['lucu', 'bgt', 'pliss', 'jangan', 'cerai']",lucu bgt pliss jangan cerai
2025-10-30 06:54:28+00:00,Brasa di jagani dunia ojo sek rabi soale ssk wakih ontran2 cerai,Brasa di jagani dunia ojo sek rabi soale ssk wakih ontran cerai,brasa di jagani dunia ojo sek rabi soale ssk wakih ontran cerai,"['brasa', 'di', 'jagani', 'dunia', 'ojo', 'sek', 'rabi', 'soale', 'ssk', 'wakih', 'ontran', 'cerai']","['brasa', 'jagani', 'dunia', 'ojo', 'sek', 'rabi', 'soale', 'ssk', 'wakih', 'ontran', 'cerai']","['brasa', 'jagani', 'dunia', 'ojo', 'sek', 'rabi', 'soale', 'ssk', 'wakih', 'ontran', 'cerai']",brasa jagani dunia ojo sek rabi soale ssk wakih ontran cerai
2025-10-30 06:53:19+00:00,Anying berita cerai dimana mana tanda apa cok,Anying berita cerai dimana mana tanda apa cok,anying berita cerai dimana mana tanda apa cok,"['anying', 'berita', 'cerai', 'dimana', 'mana', 'tanda', 'apa', 'cok']","['anying', 'berita', 'cerai', 'dimana', 'tanda', 'cok']","['anying', 'berita', 'cerai', 'mana', 'tanda', 'cok']",anying berita cerai mana tanda cok
2025-10-30 06:53:04+00:00,@jon_snow9987 @AgusMagelangan kemarin ada kasus istri di cerai suami gara2 suami lolos P3K. pdhal selama ini istrinya yg full support utk suami,kemarin ada kasus istri di cerai suami gara suami lolos P K pdhal selama ini istrinya yg full support utk suami,kemarin ada kasus istri di cerai suami gara suami lolos p k pdhal selama ini istrinya yg full support utk suami,"['kemarin', 'ada', 'kasus', 'istri', 'di', 'cerai', 'suami', 'gara', 'suami', 'lolos', 'p', 'k', 'pdhal', 'selama', 'ini', 'istrinya', 'yg', 'full', 'support', 'utk', 'suami']","['kemarin', 'istri', 'cerai', 'suami', 'gara', 'suami', 'lolos', 'p', 'k', 'pdhal', 'istrinya', 'yg', 'full', 'support', 'utk', 'suami']","['kemarin', 'istri', 'cerai', 'suami', 'gara', 'suami', 'lolos', 'p', 'k', 'pdhal', 'istri', 'yg', 'full', 'support', 'utk', 'suami']",kemarin istri cerai suami gara suami lolos p k pdhal istri yg full support utk suami
2025-10-30 06:52:57+00:00,@Cetepbebek Walaupun terlambat bagus. Semoga lekas cerai dan campakkan saja bapakmu itu,Walaupun terlambat bagus Semoga lekas cerai dan campakkan saja bapakmu itu,walaupun terlambat bagus semoga lekas cerai dan campakkan saja bapakmu itu,"['walaupun', 'terlambat', 'bagus', 'semoga', 'lekas', 'cerai', 'dan', 'campakkan', 'saja', 'bapakmu', 'itu']","['terlambat', 'bagus', 'semoga', 'lekas', 'cerai', 'campakkan', 'bapakmu']","['lambat', 'bagus', 'moga', 'lekas', 'cerai', 'campak', 'bapak']",lambat bagus moga lekas cerai campak bapak
2025-10-30 06:52:29+00:00,sedih berat keluarga spotifyku cerai berai akun spotifyku gak premium,sedih berat keluarga spotifyku cerai berai akun spotifyku gak premium,sedih berat keluarga spotifyku cerai berai akun spotifyku gak premium,"['sedih', 'berat', 'keluarga', 'spotifyku', 'cerai', 'berai', 'akun', 'spotifyku', 'gak', 'premium']","['sedih', 'berat', 'keluarga', 'spotifyku', 'cerai', 'berai', 'akun', 'spotifyku', 'gak', 'premium']","['sedih', 'berat', 'keluarga', 'spotifyku', 'cerai', 'berai', 'akun', 'spotifyku', 'gak', 'premium']",sedih berat keluarga spotifyku cerai berai akun spotifyku gak premium
2025-10-30 06:52:06+00:00,@tanyarlfes taunya dc dress code sc sound check jadi mau konser apa mau cerai nih?,taunya dc dress code sc sound check jadi mau konser apa mau cerai nih,taunya dc dress code sc sound check jadi mau konser apa mau cerai nih,"['taunya', 'dc', 'dress', 'code', 'sc', 'sound', 'check', 'jadi', 'mau', 'konser', 'apa', 'mau', 'cerai', 'nih']","['taunya', 'dc', 'dress', 'code', 'sc', 'sound', 'check', 'konser', 'cerai', 'nih']","['tau', 'dc', 'dress', 'code', 'sc', 'sound', 'check', 'konser', 'cerai', 'nih']",tau dc dress code sc sound check konser cerai nih
2025-10-30 06:46:55+00:00,@sanoceann Wahhh minta cerai tuh mr.S rewel bangett ,Wahhh minta cerai tuh mr S rewel bangett,wahhh minta cerai tuh mr s rewel bangett,"['wahhh', 'minta', 'cerai', 'tuh', 'mr', 's', 'rewel', 'bangett']","['wahhh', 'cerai', 'mr', 'rewel', 'bangett']","['wahhh', 'cerai', 'mr', 'rewel', 'bangett']",wahhh cerai mr rewel bangett
2025-10-30 06:45:14+00:00,Pliss laki2 jangan pada punya pemikiran kek akun yg gelud ama kak ega soal nafkah anak setelah cerai sama akun yg menyimpulkan lebih baik zina daripada diharuskan menyediakan basic necessity saat menikah. Gw masih pgn nikah ama laki normal jasmani dan pemikiran .,Pliss laki jangan pada punya pemikiran kek akun yg gelud ama kak ega soal nafkah anak setelah cerai sama akun yg menyimpulkan lebih baik zina daripada diharuskan menyediakan basic necessity saat menikah Gw masih pgn nikah ama laki normal jasmani dan pemikiran,pliss laki jangan pada punya pemikiran kek akun yg gelud ama kak ega soal nafkah anak setelah cerai sama akun yg menyimpulkan lebih baik zina daripada diharuskan menyediakan basic necessity saat menikah gw masih pgn nikah ama laki normal jasmani dan pemikiran,"['pliss', 'laki', 'jangan', 'pada', 'punya', 'pemikiran', 'kek', 'akun', 'yg', 'gelud', 'ama', 'kak', 'ega', 'soal', 'nafkah', 'anak', 'setelah', 'cerai', 'sama', 'akun', 'yg', 'menyimpulkan', 'lebih', 'baik', 'zina', 'daripada', 'diharuskan', 'menyediakan', 'basic', 'necessity', 'saat', 'menikah', 'gw', 'masih', 'pgn', 'nikah', 'ama', 'laki', 'normal', 'jasmani', 'dan', 'pemikiran']","['pliss', 'laki', 'jangan', 'pemikiran', 'akun', 'yg', 'gelud', 'ama', 'ega', 'nafkah', 'anak', 'cerai', 'akun', 'yg', 'menyimpulkan', 'zina', 'diharuskan', 'menyediakan', 'basic', 'necessity', 'menikah', 'gw', 'pgn', 'nikah', 'ama', 'laki', 'normal', 'jasmani', 'pemikiran']","['pliss', 'laki', 'jangan', 'pikir', 'akun', 'yg', 'gelud', 'ama', 'ega', 'nafkah', 'anak', 'cerai', 'akun', 'yg', 'simpul', 'zina', 'harus', 'sedia', 'basic', 'necessity', 'meni', 'gw', 'pgn', 'nikah', 'ama', 'laki', 'normal', 'jasmani', 'pikir']",pliss laki jangan pikir akun yg gelud ama ega nafkah anak cerai akun yg simpul zina harus sedia basic necessity meni gw pgn nikah ama laki normal jasmani pikir
2025-10-30 06:40:42+00:00,Sabrina Chairunnisa diundang podcast close the door D: denger2x diisukan cerai gimana tuh ceritanya? S: jadi gini.... ,Sabrina Chairunnisa diundang podcast close the door D denger x diisukan cerai gimana tuh ceritanya S jadi gini,sabrina chairunnisa diundang podcast close the door d denger x diisukan cerai gimana tuh ceritanya s jadi gini,"['sabrina', 'chairunnisa', 'diundang', 'podcast', 'close', 'the', 'door', 'd', 'denger', 'x', 'diisukan', 'cerai', 'gimana', 'tuh', 'ceritanya', 's', 'jadi', 'gini']","['diundang', 'podcast', 'close', 'the', 'door', 'd', 'denger', 'diisukan', 'cerai', 'ceritanya', 'gini']","['undang', 'podcast', 'close', 'the', 'door', 'd', 'denger', 'isu', 'cerai', 'cerita', 'gin']",undang podcast close the door d denger isu cerai cerita gin
2025-10-30 06:38:21+00:00,@Cetepbebek tapi mungkin semoga kamu juga bisa bersabar untuk mama kamu kak pengalaman pribadi maaf mama aku ngga mau cerai kak takut nanti ngebebanin anaknya takut nanti jadi omongan orang takut nanti anaknya diomongin orang juga. tapi aku ngga peduli sama omongan orang masa bodo sih,tapi mungkin semoga kamu juga bisa bersabar untuk mama kamu kak pengalaman pribadi maaf mama aku ngga mau cerai kak takut nanti ngebebanin anaknya takut nanti jadi omongan orang takut nanti anaknya diomongin orang juga tapi aku ngga peduli sama omongan orang masa bodo sih,tapi mungkin semoga kamu juga bisa bersabar untuk mama kamu kak pengalaman pribadi maaf mama aku ngga mau cerai kak takut nanti ngebebanin anaknya takut nanti jadi omongan orang takut nanti anaknya diomongin orang juga tapi aku ngga peduli sama omongan orang masa bodo sih,"['tapi', 'mungkin', 'semoga', 'kamu', 'juga', 'bisa', 'bersabar', 'untuk', 'mama', 'kamu', 'kak', 'pengalaman', 'pribadi', 'maaf', 'mama', 'aku', 'ngga', 'mau', 'cerai', 'kak', 'takut', 'nanti', 'ngebebanin', 'anaknya', 'takut', 'nanti', 'jadi', 'omongan', 'orang', 'takut', 'nanti', 'anaknya', 'diomongin', 'orang', 'juga', 'tapi', 'aku', 'ngga', 'peduli', 'sama', 'omongan', 'orang', 'masa', 'bodo', 'sih']","['semoga', 'bersabar', 'mama', 'pengalaman', 'pribadi', 'maaf', 'mama', 'ngga', 'cerai', 'takut', 'ngebebanin', 'anaknya', 'takut', 'omongan', 'takut', 'anaknya', 'diomongin', 'ngga', 'peduli', 'omongan', 'bodo', 'sih']","['moga', 'sabar', 'mama', 'alam', 'pribadi', 'maaf', 'mama', 'ngga', 'cerai', 'takut', 'ngebebanin', 'anak', 'takut', 'omong', 'takut', 'anak', 'diomongin', 'ngga', 'peduli', 'omong', 'bodo', 'sih']",moga sabar mama alam pribadi maaf mama ngga cerai takut ngebebanin anak takut omong takut anak diomongin ngga peduli omong bodo sih
2025-10-30 06:33:04+00:00,Susah kah buat laki2 utk men support men? Itu dehun kuyakin jg gamau cerai krn ke blow up di media aja jd marwah dia sbg laki2 dipertaruhkan. Laki tp mulutnya lemes bgtt besok sekalian pake krudung aja dah sekalian.,Susah kah buat laki utk men support men Itu dehun kuyakin jg gamau cerai krn ke blow up di media aja jd marwah dia sbg laki dipertaruhkan Laki tp mulutnya lemes bgtt besok sekalian pake krudung aja dah sekalian,susah kah buat laki utk men support men itu dehun kuyakin jg gamau cerai krn ke blow up di media aja jd marwah dia sbg laki dipertaruhkan laki tp mulutnya lemes bgtt besok sekalian pake krudung aja dah sekalian,"['susah', 'kah', 'buat', 'laki', 'utk', 'men', 'support', 'men', 'itu', 'dehun', 'kuyakin', 'jg', 'gamau', 'cerai', 'krn', 'ke', 'blow', 'up', 'di', 'media', 'aja', 'jd', 'marwah', 'dia', 'sbg', 'laki', 'dipertaruhkan', 'laki', 'tp', 'mulutnya', 'lemes', 'bgtt', 'besok', 'sekalian', 'pake', 'krudung', 'aja', 'dah', 'sekalian']","['susah', 'laki', 'utk', 'men', 'support', 'men', 'dehun', 'kuyakin', 'gamau', 'cerai', 'blow', 'up', 'media', 'aja', 'marwah', 'sbg', 'laki', 'dipertaruhkan', 'laki', 'tp', 'mulutnya', 'lemes', 'bgtt', 'besok', 'krudung', 'aja']","['susah', 'laki', 'utk', 'men', 'support', 'men', 'dehun', 'yakin', 'gamau', 'cerai', 'blow', 'up', 'media', 'aja', 'marwah', 'sbg', 'laki', 'taruh', 'laki', 'tp', 'mulut', 'lemes', 'bgtt', 'besok', 'krudung', 'aja']",susah laki utk men support men dehun yakin gamau cerai blow up media aja marwah sbg laki taruh laki tp mulut lemes bgtt besok krudung aja
2025-10-30 06:32:28+00:00,@tanyakanrl ketipu. coba kalau mereka lebih bener mungkin gak sesusah ini. after all aku lebih salut mereka masi nikah gak cerai. mereka malah lebih kompak pas lagi jatuh2nya heran deh,ketipu coba kalau mereka lebih bener mungkin gak sesusah ini after all aku lebih salut mereka masi nikah gak cerai mereka malah lebih kompak pas lagi jatuh nya heran deh,ketipu coba kalau mereka lebih bener mungkin gak sesusah ini after all aku lebih salut mereka masi nikah gak cerai mereka malah lebih kompak pas lagi jatuh nya heran deh,"['ketipu', 'coba', 'kalau', 'mereka', 'lebih', 'bener', 'mungkin', 'gak', 'sesusah', 'ini', 'after', 'all', 'aku', 'lebih', 'salut', 'mereka', 'masi', 'nikah', 'gak', 'cerai', 'mereka', 'malah', 'lebih', 'kompak', 'pas', 'lagi', 'jatuh', 'nya', 'heran', 'deh']","['ketipu', 'coba', 'bener', 'gak', 'sesusah', 'after', 'all', 'salut', 'masi', 'nikah', 'gak', 'cerai', 'kompak', 'jatuh', 'heran', 'deh']","['tipu', 'coba', 'bener', 'gak', 'susah', 'after', 'all', 'salut', 'mas', 'nikah', 'gak', 'cerai', 'kompak', 'jatuh', 'heran', 'deh']",tipu coba bener gak susah after all salut mas nikah gak cerai kompak jatuh heran deh
2025-10-30 06:32:23+00:00,@llyyaa88 Aku jarang baca novel China aku lebih sering baca karya lokal dari author lokal WP pas 2017/2018 kan disitu WP jaya jayanya sama cerita angst kalo ga badboy tentang mafia2 gitu yang kebanyakan angst aku nangis seharian namatin ternyata sad ku kira ga bakal cerai PU nya,Aku jarang baca novel China aku lebih sering baca karya lokal dari author lokal WP pas kan disitu WP jaya jayanya sama cerita angst kalo ga badboy tentang mafia gitu yang kebanyakan angst aku nangis seharian namatin ternyata sad ku kira ga bakal cerai PU nya,aku jarang baca novel china aku lebih sering baca karya lokal dari author lokal wp pas kan disitu wp jaya jayanya sama cerita angst kalo ga badboy tentang mafia gitu yang kebanyakan angst aku nangis seharian namatin ternyata sad ku kira ga bakal cerai pu nya,"['aku', 'jarang', 'baca', 'novel', 'china', 'aku', 'lebih', 'sering', 'baca', 'karya', 'lokal', 'dari', 'author', 'lokal', 'wp', 'pas', 'kan', 'disitu', 'wp', 'jaya', 'jayanya', 'sama', 'cerita', 'angst', 'kalo', 'ga', 'badboy', 'tentang', 'mafia', 'gitu', 'yang', 'kebanyakan', 'angst', 'aku', 'nangis', 'seharian', 'namatin', 'ternyata', 'sad', 'ku', 'kira', 'ga', 'bakal', 'cerai', 'pu', 'nya']","['jarang', 'baca', 'novel', 'china', 'baca', 'karya', 'lokal', 'author', 'lokal', 'wp', 'disitu', 'wp', 'jaya', 'jayanya', 'cerita', 'angst', 'ga', 'badboy', 'mafia', 'kebanyakan', 'angst', 'nangis', 'seharian', 'namatin', 'sad', 'ga', 'cerai', 'pu']","['jarang', 'baca', 'novel', 'china', 'baca', 'karya', 'lokal', 'author', 'lokal', 'wp', 'situ', 'wp', 'jaya', 'jaya', 'cerita', 'angst', 'ga', 'badboy', 'mafia', 'banyak', 'angst', 'nang', 'hari', 'namatin', 'sad', 'ga', 'cerai', 'pu']",jarang baca novel china baca karya lokal author lokal wp situ wp jaya jaya cerita angst ga badboy mafia banyak angst nang hari namatin sad ga cerai pu
2025-10-30 06:30:39+00:00,kaget banget dc sama sab cerai huhu padahal aku pernah bikin cerita terinspirasi dari kisah mereka shibal kenapa skr trennya jadi ceraiiii sih cerai aja semuaaa dah,kaget banget dc sama sab cerai huhu padahal aku pernah bikin cerita terinspirasi dari kisah mereka shibal kenapa skr trennya jadi ceraiiii sih cerai aja semuaaa dah,kaget banget dc sama sab cerai huhu padahal aku pernah bikin cerita terinspirasi dari kisah mereka shibal kenapa skr trennya jadi ceraiiii sih cerai aja semuaaa dah,"['kaget', 'banget', 'dc', 'sama', 'sab', 'cerai', 'huhu', 'padahal', 'aku', 'pernah', 'bikin', 'cerita', 'terinspirasi', 'dari', 'kisah', 'mereka', 'shibal', 'kenapa', 'skr', 'trennya', 'jadi', 'ceraiiii', 'sih', 'cerai', 'aja', 'semuaaa', 'dah']","['kaget', 'dc', 'sab', 'cerai', 'huhu', 'bikin', 'cerita', 'terinspirasi', 'kisah', 'shibal', 'skr', 'trennya', 'ceraiiii', 'sih', 'cerai', 'aja', 'semuaaa']","['kaget', 'dc', 'sab', 'cerai', 'huhu', 'bikin', 'cerita', 'inspirasi', 'kisah', 'shibal', 'skr', 'tren', 'ceraiiii', 'sih', 'cerai', 'aja', 'semuaaa']",kaget dc sab cerai huhu bikin cerita inspirasi kisah shibal skr tren ceraiiii sih cerai aja semuaaa
2025-10-30 06:27:58+00:00,@napasimang @kertashts lagi musim seng lolos p3k langsung gugat cerai,lagi musim seng lolos p k langsung gugat cerai,lagi musim seng lolos p k langsung gugat cerai,"['lagi', 'musim', 'seng', 'lolos', 'p', 'k', 'langsung', 'gugat', 'cerai']","['musim', 'seng', 'lolos', 'p', 'k', 'langsung', 'gugat', 'cerai']","['musim', 'seng', 'lolos', 'p', 'k', 'langsung', 'gugat', 'cerai']",musim seng lolos p k langsung gugat cerai
2025-10-30 06:27:25+00:00,Deddy Corbuzier Cerai Ahli Sebut Banyak Pasangan Pisah karena Hal Ini https://t.co/uzdToA0mEs,Deddy Corbuzier Cerai Ahli Sebut Banyak Pasangan Pisah karena Hal Ini,deddy corbuzier cerai ahli sebut banyak pasangan pisah karena hal ini,"['deddy', 'corbuzier', 'cerai', 'ahli', 'sebut', 'banyak', 'pasangan', 'pisah', 'karena', 'hal', 'ini']","['cerai', 'ahli', 'pasangan', 'pisah']","['cerai', 'ahli', 'pasang', 'pisah']",cerai ahli pasang pisah
2025-10-30 06:25:11+00:00,Sekarang dia cerita tetangganya pinjem duit ibunya buat nguliahin anaknya. Tapi ternyata anak tetangganya yang mau dikuliahin extra-marital pregnancy. Ngga jadi pinjem deh. Terus anaknya dinikahin terus cerai abis cerai si anak itu extra-marital pregnancy lagi....,Sekarang dia cerita tetangganya pinjem duit ibunya buat nguliahin anaknya Tapi ternyata anak tetangganya yang mau dikuliahin extra marital pregnancy Ngga jadi pinjem deh Terus anaknya dinikahin terus cerai abis cerai si anak itu extra marital pregnancy lagi,sekarang dia cerita tetangganya pinjem duit ibunya buat nguliahin anaknya tapi ternyata anak tetangganya yang mau dikuliahin extra marital pregnancy ngga jadi pinjem deh terus anaknya dinikahin terus cerai abis cerai si anak itu extra marital pregnancy lagi,"['sekarang', 'dia', 'cerita', 'tetangganya', 'pinjem', 'duit', 'ibunya', 'buat', 'nguliahin', 'anaknya', 'tapi', 'ternyata', 'anak', 'tetangganya', 'yang', 'mau', 'dikuliahin', 'extra', 'marital', 'pregnancy', 'ngga', 'jadi', 'pinjem', 'deh', 'terus', 'anaknya', 'dinikahin', 'terus', 'cerai', 'abis', 'cerai', 'si', 'anak', 'itu', 'extra', 'marital', 'pregnancy', 'lagi']","['cerita', 'tetangganya', 'pinjem', 'duit', 'ibunya', 'nguliahin', 'anaknya', 'anak', 'tetangganya', 'dikuliahin', 'extra', 'marital', 'pregnancy', 'ngga', 'pinjem', 'deh', 'anaknya', 'dinikahin', 'cerai', 'abis', 'cerai', 'anak', 'extra', 'marital', 'pregnancy']","['cerita', 'tetangga', 'pinjem', 'duit', 'ibu', 'nguliahin', 'anak', 'anak', 'tetangga', 'dikuliahin', 'extra', 'marital', 'pregnancy', 'ngga', 'pinjem', 'deh', 'anak', 'dinikahin', 'cerai', 'abis', 'cerai', 'anak', 'extra', 'marital', 'pregnancy']",cerita tetangga pinjem duit ibu nguliahin anak anak tetangga dikuliahin extra marital pregnancy ngga pinjem deh anak dinikahin cerai abis cerai anak extra marital pregnancy
2025-10-30 06:21:57+00:00,@jon_snow9987 @AgusMagelangan ada suami yg lolos P3K langsung gugat cerai istrinya ka. itu si istri di undang juga di podcast dr. Richard.,ada suami yg lolos P K langsung gugat cerai istrinya ka itu si istri di undang juga di podcast dr Richard,ada suami yg lolos p k langsung gugat cerai istrinya ka itu si istri di undang juga di podcast dr richard,"['ada', 'suami', 'yg', 'lolos', 'p', 'k', 'langsung', 'gugat', 'cerai', 'istrinya', 'ka', 'itu', 'si', 'istri', 'di', 'undang', 'juga', 'di', 'podcast', 'dr', 'richard']","['suami', 'yg', 'lolos', 'p', 'k', 'langsung', 'gugat', 'cerai', 'istrinya', 'ka', 'istri', 'undang', 'podcast', 'richard']","['suami', 'yg', 'lolos', 'p', 'k', 'langsung', 'gugat', 'cerai', 'istri', 'ka', 'istri', 'undang', 'podcast', 'richard']",suami yg lolos p k langsung gugat cerai istri ka istri undang podcast richard
2025-10-30 06:21:32+00:00,@Cetepbebek anak goblok dikira dia lahir dari pelepah pisang makanya belajar agama supaya pinter baik atau galak itu bapapkmu tolol..!! daripada nyuruh ema dan bapak lo cerai mendingan lo bunuh diri aja kenapa?? penyakit kayak gini lunar ke yang lain.,anak goblok dikira dia lahir dari pelepah pisang makanya belajar agama supaya pinter baik atau galak itu bapapkmu tolol daripada nyuruh ema dan bapak lo cerai mendingan lo bunuh diri aja kenapa penyakit kayak gini lunar ke yang lain,anak goblok dikira dia lahir dari pelepah pisang makanya belajar agama supaya pinter baik atau galak itu bapapkmu tolol daripada nyuruh ema dan bapak lo cerai mendingan lo bunuh diri aja kenapa penyakit kayak gini lunar ke yang lain,"['anak', 'goblok', 'dikira', 'dia', 'lahir', 'dari', 'pelepah', 'pisang', 'makanya', 'belajar', 'agama', 'supaya', 'pinter', 'baik', 'atau', 'galak', 'itu', 'bapapkmu', 'tolol', 'daripada', 'nyuruh', 'ema', 'dan', 'bapak', 'lo', 'cerai', 'mendingan', 'lo', 'bunuh', 'diri', 'aja', 'kenapa', 'penyakit', 'kayak', 'gini', 'lunar', 'ke', 'yang', 'lain']","['anak', 'goblok', 'lahir', 'pelepah', 'pisang', 'belajar', 'agama', 'pinter', 'galak', 'bapapkmu', 'tolol', 'nyuruh', 'ema', 'cerai', 'mendingan', 'bunuh', 'aja', 'penyakit', 'gini', 'lunar']","['anak', 'goblok', 'lahir', 'pelepah', 'pisang', 'ajar', 'agama', 'pinter', 'galak', 'bapapkmu', 'tolol', 'nyuruh', 'ema', 'cerai', 'mending', 'bunuh', 'aja', 'sakit', 'gin', 'lunar']",anak goblok lahir pelepah pisang ajar agama pinter galak bapapkmu tolol nyuruh ema cerai mending bunuh aja sakit gin lunar
